Lessives.LVLb;Deodorants.ICOS1;EauDeToilette.ICOS2;ProdSoinCheveux.ICOS3;ProdSoinVisage.ICOS4;VernisOngleDissolv.ICOS5;NbPieceAvecProduitsChim.NQ142;NettoyantDeSurface.QPE1b;AutreNettoyants.QPE2b;DesodoAreosolVaporisateur.QPD1b;DesodoAutreEnsens.QPD2b;InsecticideAerosol.QPP1b;InsecticidePoudreBlocGel.QPP2b;NettoySolAspiration.QME1b;NettoySolBalaiSerp.QME2b;NettoyAutreQueSol.QME3b;CuissonFourTraditionnel.CUI1b;CuissonALeau.CUI2b;CuissonALaVapeur.CUI3b;CuissonParFriture.CUI4b;CuissonParGrillade.CUI5b;ACTIVITE;VoitureDansGarage.DGG3n;Fumeurs.FUMEURn;SechageLingeDansLogement.LVSBn;UtiliseSecheLinge.LVS4n;NettASecVetements.QNS1;PersExtPourMenage.AMN1n;TapisDescenteLitNeuf.QTA1n;NettASecTapisTissusmeuble.QTARIn;Plantes.QPV;Chiens.ANI21n;Chats.ANI22n;TraitementParasitesAnimaux.ANTCPn;HamsterCochonLapin.ANI25n;InsecticideBlatteFourmie.ULn;SortirOrduresExterieur.QOM1;OrduresDansPiece.QOM2n;EndroitStockageOrdures.QOM4;Bricolage.TMG6n;Jardinage.TMG7n;ProtMatelSimple.LIMHO0;ProtMatelImperm.LIMHO13;ProtMatelAntiAcariens.LIMHO23;ProtMatel.LIMHO4;TYPEHAB;NPVe1;HPRF;HSRF;MATER2;NIACe1;NSQ41e1;NSQ31e1;TMM1e1;TMM2e1;TMM3e1;TMMB1e1;TMMB2e1;TMMB3e1;TRM0e1;TRM1e1;TRM2e1;TRM3e1;TRM4e1;TRM5e1;TRM7e1;TRP0e1;TRP1e1;TRP2e1;TRP3e1;TRP5e1;TRS1e1;TRS2e1;TRS3e1;TRS4e1;TRS5e1;TRS6e1;TRS8e1;ACTP1;CHEM1;DBRI;DCA3e1;DGG2be1;FC316;FC812;FC9be11;FC9be12347;FC9be156;HCU11;HCU31;HCU323;HCU34;HPLBO;KCC1be1089;KCC1be11;KCC1be1234;KCC1be1567;KCC1be1555;KCC267;KCC34;KCC5;KEIU1;KEIU2;KVNT2e111;KVNT2e112;KVNT2e12;KVNT2e13;KVNT2e14;MATER017;MATER02;MATER03;MATER04;MATER056;REAB1;REAB23;REAB4;TYPELOG;Age;Revenus;Nb_Person;Nb_Enfants_inf_10;Nb_Enfants_sup_10;Sexe;Diplome_Max;Type_Prof;Occupation;Source_ppale_Res;Structure_menage;TYPEMEN;Formldéhyde
7;21;14;7;14;0,5;1;1;1;3,5;0;0;0;3,5;3,5;0;0;0;0;3,5;3,5;7,5;3;3;2;4;3;1;1;1;2;1;1;3;1;1;1;2;3;3;1;1;1;1;2;1;6;250;150;2;1914;1;0;0,6;0,38;0;0,4;0;0,57;0;0;0;0;0;0,75;0;0;0;0;1;0;0;0;1;0;0;0;0;2;2;1;3;1;2;2;1;1;1;2;1;1;2;2;1;1;2;1;1;1;1;2;2;1;1;0;0;1;1;1;1;1;1;1;2;1;2;2;36;1799;3;1;0;2;3;3;1;1;3;4;17,43
3,5;14;10,5;0;3,5;2;1;3,5;1;0;0;0;0;3,5;3,5;0;1;3,5;0;0;0;5,4;4;1;2;5;3;1;1;1;2;1;1;3;1;1;1;2;2;1;1;2;2;1;1;9;5;240;60;1;1981;1;0;1;0;0;0;0,5;0,2;0;1;0;0;0;0,17;0;0;0;0;1;0;0;0;0,33;0,4;0;0;0;1;1;2;2;2;2;2;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;0;0;2;1;1;1;1;1;1;1;1;1;4;62;4249;1;0;0;1;8;5;5;3;1;7;19,08
3,5;7;0;0,5;0;1;1;1;0;0;0;0;0;3,5;1;1;3,5;3,5;0;0;7;1,15;4;1;2;5;3;1;1;1;2;1;1;3;1;1;2;2;3;4;5;2;2;1;1;4;3;230;82;2;1948;1;1;0,57;0,54;0;0;0;0,75;0;0,8;0;0;0;0,17;0;0;0;0;1;0;0,14;0;0,29;0,29;0;0;0;1;1;1;1;3;1;1;1;1;2;2;1;1;2;1;2;1;1;1;1;1;1;1;2;2;2;0;0;1;1;1;1;1;1;1;2;1;2;4;66;1299;1;0;0;2;5;5;4;3;1;7;5,66
1,5;21;14;0;0;0;1;3,5;1;1;0;0;0;1;3,5;0;3,5;3,5;1;3,5;0;4,65;4;3;2;5;3;1;1;1;3;2;1;1;1;1;1;2;4;2;2;1;1;1;1;1;6;250;100;2;1948;0;2;0,88;0;0,11;0,86;0;0,5;0;1;0;0;0;0;0;0;0,17;0;0,67;0;0;0;0,25;0;0,8;0;0;1;2;2;3;3;2;2;1;1;2;2;1;2;1;1;1;1;1;1;1;1;1;2;2;1;2;0;0;1;1;1;2;1;1;1;1;2;1;3;52;1299;2;0;0;2;1;4;4;1;3;1;6,85
1,5;14;10,5;0;7;0,5;1;1;0;0;14;0;3,5;3,5;1;1;7;3,5;0;1;3,5;4,7;4;1;2;5;3;1;1;2;1;2;1;1;1;1;1;2;1;1;1;1;1;1;1;7;4;280;70;1;1948;1;0;1;0;0;0;0,5;0,4;0;0,89;0;0;0;0;0;0,17;0;0;0,43;0;0;0;0,5;0,67;0;0;0;1;1;3;3;3;2;1;1;1;1;2;2;1;1;2;1;1;1;1;1;1;1;2;2;2;1;0;0;1;1;1;1;1;1;1;1;2;1;3;42;1799;2;0;0;2;4;6;1;1;3;1;20,37
1,5;0;7;0;3,5;0;1;1;0;0;0;0;0;0;3,5;0;3,5;3,5;3,5;0;3,5;1,6;4;3;2;3;3;1;1;1;3;2;1;2;1;1;2;2;3;3;1;2;2;1;1;7;4;250;98;1;1989;0;0;1;0;0;0;0,33;0,4;0;0,5;0;0;0;0,22;0;0;0;0;1;0;0;0;0,25;0;0;0;0;1;1;3;3;2;1;2;1;1;1;2;1;1;1;1;1;1;2;1;1;1;1;2;2;2;1;0;0;1;1;1;1;1;1;1;2;1;2;5;54;1799;2;0;0;2;7;6;1;1;3;1;11,96
3,5;14;7;1;0,5;0;1;0;0;3,5;0;0;0;1;1;0;0;3,5;3,5;1;0;5,4;4;4;2;5;3;2;1;1;2;1;1;3;1;1;1;2;4;1;1;1;1;1;1;1;5;250;54;2;1974;1;0;0,11;0,63;0,25;0;0,2;0,5;0;1;0;0;0;0;0;0;0;0;1;0;0,67;0;0,4;0;0;0;0;1;1;3;2;3;1;2;1;1;1;1;1;2;2;1;1;1;2;1;1;2;1;1;2;2;1;0;0;1;2;1;1;2;1;1;1;2;1;5;35;1799;3;1;0;2;4;6;1;1;3;6;16,2
7;0;7;0;10,5;0;1;3,5;0;0;14;0;1;3,5;3,5;0;3,5;3,5;1;3,5;0;2,35;4;1;2;5;3;1;1;1;1;1;1;3;2;2;1;2;3;1;1;2;2;1;1;4;5;250;80;1;1995;0;1;1;0;0;0;0,8;0,5;0;0,75;0;0;0;0;0;0,13;0,17;0;0,67;0;0;0;0,29;0;0;0;0;1;1;1;3;3;1;2;1;2;1;2;1;2;2;1;1;1;1;1;1;1;1;2;1;2;2;0;0;2;1;1;2;1;1;1;2;1;2;3;44;1299;5;2;0;2;5;5;1;1;3;6;15,35
1,5;7;14;0;7;1;1;3,5;1;7;14;0;0;3,5;3,5;3,5;0;3,5;0;0;0;4,95;3;2;1;5;3;1;1;1;2;1;1;3;1;2;1;2;3;5;2;2;2;1;1;1;5;240;58;1;1989;0;1;1;0;0;0;1;0,43;0;0,67;0;0;0;0,2;0;0;0;0;0,43;0;0;0;0,43;0;0;0;0;1;1;2;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;2;2;1;0;0;1;1;1;1;2;1;1;2;1;2;4;60;4249;2;0;0;2;1;5;4;1;3;1;25,7
1,5;4;7;0;7;0;1;1;0;7;7;0;0;1;1;3,5;0;3,5;0;0;0;2,85;1;3;2;5;3;2;1;1;2;1;1;3;1;1;2;2;3;1;1;2;2;1;1;7;4;250;230;1;1981;1;0;1;0;0;0;0,43;0,5;0;1;0;0;0;0;0;0;0,17;0;1;0;0,43;0;0,6;0;0;0;0;1;1;2;3;1;2;2;1;1;1;2;1;2;2;1;1;1;2;1;1;1;1;2;2;2;2;0;0;1;2;1;1;1;1;1;1;1;1;3;70;2349;1;0;0;1;5;3;4;3;1;7;15,91
1,5;7;35;0,5;1;0;2;3,5;1;0;7;0;0;7;3,5;7;7;3,5;1;0;3,5;7,45;1;1;2;5;3;1;2;1;2;1;1;3;1;1;1;2;1;1;4;1;1;1;2;3;5;270;120;1;1974;1;0;1;0;0;0;0;0;0;0,8;0;0,2;0;0,14;0;0;0;0;0,88;0;0,5;0,33;0,25;0;0;0;0,14;1;1;2;2;1;2;2;1;1;1;2;1;2;2;1;1;1;1;1;1;1;1;2;2;2;1;0;0;1;1;1;1;2;1;1;1;2;1;3;49;1799;2;0;0;2;4;4;1;1;3;1;17,54
7;17,5;21;0;0;0;0;1;0;3,5;0;0;0;1;7;1;3,5;3,5;1;0;3,5;7,05;4;4;2;5;3;1;1;2;1;1;1;3;1;2;1;2;1;5;2;1;1;1;1;3;6;270;140;1;1974;0;1;1;0;0;0;0;1;0;0,6;0;0;0;0,2;0;0;0;0;0,8;0;0;0;0,33;0;0;0;0;1;2;2;1;2;1;2;1;1;1;2;1;1;2;1;1;1;2;1;1;2;1;1;2;2;1;0;0;2;1;1;1;2;1;1;1;2;1;5;59;1799;5;0;2;2;5;3;1;2;3;6;5,05
1,5;0;17,5;3,5;7;0;1;1;0;1;14;0;0;1;3,5;1;0;7;7;0;3,5;3,8;4;1;1;5;3;2;2;2;3;2;2;2;1;1;1;2;3;4;1;2;2;1;1;9;4;260;83;2;1914;1;1;1;0;0;0;0;1;0,14;0,4;0;0;0;0;0;0;0;0;1;0;0;0;0,4;0;0;0;0;1;2;1;3;3;1;2;1;1;1;2;1;1;1;1;1;1;1;1;1;2;1;1;1;2;2;0;0;1;1;1;1;2;1;1;1;2;1;4;67;1299;1;0;0;2;1;6;4;3;1;7;NA
7;14;10,5;0;7;0;1;3,5;0;0;3,5;0;0;1;3,5;3,5;3,5;3,5;7;1;0;4,9;1;1;2;5;3;1;1;1;3;1;2;2;1;1;2;2;1;5;1;1;1;1;1;7;5;250;200;2;1871;0;1;0,75;0;0,25;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0,33;0;0,33;0;0;1;2;1;3;1;2;2;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;0;0;1;1;1;1;1;1;2;1;2;1;1;72;1799;3;0;2;2;5;6;4;3;3;7;14,52
1,5;0;7;0;3,5;0;1;1;0;0;3,5;0;0;1;1;1;0;3,5;0;1;0;3,15;4;1;2;5;3;1;1;1;3;1;1;3;1;1;2;2;3;5;1;1;1;1;2;7;4;250;120;1;1995;1;1;1;0;0;0,67;0,5;0,11;0;0,75;0;0;0;0;0;0,83;0;0;0;0;0;1;0;0,33;0;0;0;1;1;3;3;3;2;2;1;1;1;2;1;2;1;1;1;2;1;1;1;1;1;1;1;2;1;0;0;1;1;1;1;1;1;1;2;1;2;4;72;2899;1;0;0;1;4;4;4;3;1;7;23,39
3,5;10,5;3,5;0;7;0;0;1;3,5;1;3,5;0;14;1;7;3,5;0;3,5;1;0;0;3,6;3;4;1;5;3;1;1;1;2;1;1;3;1;2;2;1;3;2;3;2;2;1;1;9;7;240;125;1;1981;0;1;0,83;0;0,2;1;0;0;0,17;0,5;0;0;0;0,5;0;0;0;0;1;0;0;0,4;0,5;0;0;0;0;1;1;2;3;1;2;2;1;2;1;2;1;1;2;1;1;2;2;1;1;1;1;2;2;2;1;0;0;2;1;1;1;1;1;1;1;2;1;2;39;2349;4;3;1;2;5;4;5;1;3;6;22,43
7;0;7;0;7;0;1;0;0;0;14;0;0;3,5;1;0;0;3,5;1;0;0;2,9;2;1;2;5;3;2;1;1;2;1;1;3;1;1;2;2;1;3;1;1;1;1;2;7;6;235;150;2;1995;1;0;0,67;0,22;0,11;0;0;1;0;0,6;0;0;0,17;0,2;0;0,4;0;0;0,5;0;0;0;0,2;0;0;0;0;1;1;1;1;1;2;2;1;1;1;2;1;2;2;1;1;1;1;1;1;1;1;2;1;2;2;0;0;1;1;1;1;1;1;1;1;1;1;2;72;1299;1;0;0;2;2;5;4;3;1;7;6,21
7;1;14;21;14;4;1;3,5;0;0;0;0;0;3,5;1;3,5;1;7;0;0;3,5;4,65;1;1;2;4;3;2;1;1;3;1;1;3;1;2;2;2;2;2;2;1;1;1;1;7;6;260;120;1;1995;1;1;0,8;0,17;0;0,33;0;1;0;0,6;0;0,2;0;0;0,2;0;0;0;1;0,2;0,25;0;0;0,14;0;0;0;1;2;1;1;1;2;2;1;1;1;1;1;2;2;1;1;1;1;1;1;1;2;2;1;2;1;0;0;1;1;1;1;1;1;1;1;1;1;2;50;1799;1;0;0;1;4;3;2;4;1;2;15,74
1,5;3,5;7;14;7;1,5;1;1;1;0;14;0;14;3,5;1;0;3,5;3,5;3,5;1;0;3,85;4;1;1;5;3;1;1;1;2;1;2;1;1;1;1;2;3;4;2;1;1;1;1;9;4;250;70;1;1948;1;1;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0,5;0;0,8;0;0;1;1;2;3;3;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;0;0;2;1;1;2;1;1;1;1;2;1;3;51;1299;2;0;0;2;4;3;1;1;3;4;5,5
3,5;7;7;7;15;0;0;3,5;0;0;3,5;0;0;3,5;3,5;0;3,5;3,5;1;1;0;5,5;1;1;2;2;3;1;2;1;2;1;1;3;1;1;2;2;1;4;2;1;1;1;1;4;10;250;150;1;2002;1;1;1;0;0;0;0;0,57;0;0,4;0;0;0;0,2;0;1;0;0;0;0;0;0;0,6;0,56;0,33;0;0;1;2;3;2;1;2;2;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;0;0;2;1;1;2;1;2;1;1;2;1;3;47;2899;2;0;0;2;9;6;1;1;3;4;15,54
7;14;14;7;7;3,5;1;1;1;7;3,5;0;0;3,5;3,5;0;3,5;3,5;0;3,5;1;4,6;4;1;2;5;3;1;2;1;2;2;2;2;1;1;1;2;1;1;2;2;2;1;1;4;5;260;234;1;1974;1;0;1;0;0;0;0,5;0,33;0;0,6;0;0;0;0;0,29;0;0;0;1;0,17;0;0;1;0;0;0;0;1;1;3;1;3;2;2;1;1;1;2;1;1;1;1;1;1;2;1;1;1;1;2;2;2;1;0;0;2;1;1;1;2;1;1;2;1;2;3;37;1799;2;0;0;2;4;4;2;1;3;1;9,13
7;0;4;0;7;1,5;0;1;0;3,5;3,5;0;0;3,5;3,5;0;3,5;3,5;0;0;0;1,45;1;1;2;4;3;1;1;2;3;1;2;1;1;1;1;2;1;5;1;1;1;1;1;9;9;250;130;1;1974;1;0;1;0;0;0;0,17;0,67;0;0,67;0;0;0;0,25;0;0;0;0;1;0;0,29;0;0,75;0,2;0;0;0;1;1;1;3;1;2;2;1;1;1;2;1;2;1;1;1;1;1;1;1;1;1;1;1;2;2;0;0;1;1;1;2;1;1;1;1;1;1;2;53;817;2;0;0;2;7;3;1;2;3;1;25,28
3,5;21;14;3,5;10,5;0;1;1;3,5;3,5;0;0;0;7;7;7;3,5;3,5;0;0;3,5;7,45;1;3;2;5;2;1;2;1;3;1;2;2;1;1;1;1;3;1;1;1;1;1;1;7;4;275;95;1;2002;1;1;0,67;0,25;0,08;0,6;0;0;0,67;0,2;0;0;0;0,75;0;0;0;0;0,8;0;0;0;1;0;0,29;0;0;1;2;3;2;1;1;2;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;1;1;2;1;0;0;2;1;1;1;2;1;1;2;1;2;5;29;2349;2;0;1;2;1;5;1;1;4;6;15,74
3,5;7;7;0;7;0;1;1;0;0;3,5;0;0;1;1;0;1;7;0;0;0;3,45;4;1;2;5;2;2;2;1;3;1;1;3;1;1;2;2;3;5;1;2;2;1;1;9;3;250;90;1;1995;1;1;1;0;0;0;0,5;0,5;0;0,8;0;0;0;0;0;0;0,25;0;0,67;0;0;0;1;0;0,13;0;0;2;2;2;2;2;2;2;1;1;1;1;2;1;1;1;1;1;2;1;1;1;1;1;2;2;2;0;0;1;1;1;1;2;1;1;1;2;1;4;45;4249;2;0;0;2;8;6;1;1;3;4;7,56
7;14;14;0;7;1;1;7;0;3,5;14;0;0;1;1;0;3,5;3,5;1;0;1;4,35;4;1;1;2;3;1;1;1;2;2;2;1;1;1;2;2;3;1;1;1;1;1;2;7;6;245;130;2;1871;1;0;0;1;0;0,4;0;0,6;0,25;0,6;0,11;0;0;0,33;0;0;0;0;1;0;0,5;0;0,29;0;0;0;0;1;1;2;2;3;2;2;1;1;1;1;1;2;1;1;1;1;2;1;1;1;1;1;1;2;2;0;0;1;1;1;1;1;1;2;1;2;1;4;45;1799;5;3;1;1;4;5;5;1;3;4;36,69
3,5;14;3,5;10;14,5;7,5;0;3,5;0;0;14;0;0;3,5;7;0;3,5;3,5;0;0;0;5,3;4;3;2;5;3;1;1;1;2;1;1;3;1;1;1;1;3;4;1;2;2;1;1;3;5;240;80;1;1914;0;1;0,25;1;0;0;0;1;0;0;0;0,25;0;0,8;0;0;0;0;1;0;0,56;0;0,5;0;0,11;0;0;1;2;2;3;3;1;2;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;2;1;0;0;1;1;1;2;1;1;2;2;1;2;6;23;4249;5;2;0;2;7;3;1;1;3;6;7,16
1,5;7;14;0;0;1;0;7;0;0;1;0;0;3,5;7;1;0;1;0;0;0;3,25;3;3;2;5;3;2;1;1;1;1;1;3;1;2;2;2;3;4;5;1;1;1;1;7;5;250;96;3;1989;1;1;1;0;0;0;0;0,75;0,11;0;0;0;0;0,25;0;0,17;0;0;0;0;0;0;1;0;0;0;0;1;2;1;1;1;2;2;1;1;1;2;1;2;1;1;1;2;1;1;1;1;1;2;2;2;1;0;0;1;1;1;1;1;1;1;2;1;2;2;60;1799;2;2;1;2;5;2;4;3;2;7;33,1
3,5;0;3,5;3,5;7;0;0;3,5;0;0;0;0;0;3,5;3,5;1;3,5;3,5;3,5;3,5;0;3;3;3;2;3;3;1;1;1;1;1;1;3;1;2;1;1;1;1;1;1;1;1;1;4;5;250;120;1;1974;0;0;1;0;0;0;0,67;0,33;0;1;0;0;0;0;0;0;0;0;1;0;0;0,4;0,5;0,14;0;0;0;1;1;3;2;1;1;2;1;1;1;2;1;1;2;1;1;1;1;1;1;1;1;2;1;2;2;0;0;2;1;1;1;1;1;1;1;1;1;4;54;1299;1;0;0;2;1;6;1;1;1;2;NA
7;14;10,5;7;7;3,5;0;1;0;1;0;0;0;1;3,5;0;0;3,5;3,5;0;0;5,3;1;3;1;5;3;2;2;1;1;2;1;2;2;1;2;2;1;1;4;1;1;1;1;9;6;210;126;1;2002;1;0;1;0;0;0,4;0;0,57;0;1;0;0,17;0;0,14;0;0;0;0;1;0;0;0;1;0,33;0;0;0;1;1;1;3;1;1;1;1;1;1;2;1;1;2;1;2;2;1;1;1;2;2;1;1;2;2;0;0;1;1;1;1;1;1;1;2;1;2;3;43;1299;2;0;0;2;4;4;1;1;3;1;19,59
7;21;7;10,5;7,5;7;1;3,5;0;0;14;0;0;3,5;3,5;3,5;1;3,5;1;0;0;4,45;4;1;2;5;3;1;2;1;3;2;2;2;2;2;1;1;3;1;1;1;1;1;1;4;4;230;85;1;1961;0;1;0,71;0;0,29;0;0,75;0,25;0;0;0;0;0;1;0;0;0;0;1;0;0,2;0;0;0;0;0;0;1;2;2;3;3;2;2;1;1;1;2;1;2;1;1;1;2;1;1;1;1;1;2;2;2;1;0;0;1;1;1;1;2;1;1;1;1;1;4;19;2899;4;2;1;1;5;5;3;1;3;4;30,17
1,5;7;2;0;8;0;1;0;7;0;0;0;0;3,5;1;1;0;1;0;0;3,5;2,65;4;1;2;5;3;1;1;2;1;1;1;3;2;1;1;2;3;1;3;1;1;1;2;2;5;370;82;1;1948;1;1;0,67;0;0,33;0;0;0;0;0,83;0;0;0;0,17;0;0;0;0;1;0;0;0;0,25;0,43;0;0;0;2;1;3;2;3;1;1;1;1;2;2;2;1;2;2;1;1;2;1;1;1;1;1;1;2;1;0;0;2;1;1;1;1;1;2;1;2;1;5;51;1299;1;0;0;2;3;3;1;1;1;2;22,83
7;0;7;0;7;0;1;3,5;0;3,5;7;0;0;0;7;1;3,5;3,5;3,5;1;0;2,75;2;1;1;1;3;1;1;1;3;1;1;3;1;2;1;1;3;4;1;1;1;1;1;4;5;300;150;1;1974;2;0;1;0;0;0;0;1;0,42;0,17;0;0,17;0;0,33;0;0;0;0;1;0,33;0;0,67;0,2;0;0;0;0;1;1;1;3;1;2;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;1;1;0;0;1;1;1;1;2;1;1;1;1;1;1;60;2349;1;0;0;2;5;3;4;3;1;7;20,33
1,5;3,5;0;0;7;0;1;3,5;0;0;0;0;0;3,5;3,5;1;0;0;0;1;1;2,65;4;3;1;5;2;1;1;1;3;1;1;3;2;2;1;2;3;1;1;1;1;1;1;7;5;270;75;1;1948;0;1;0,8;0,13;0,08;0;0;0;0;0,57;0;0;0;0;0;0;0;0;1;0;0;0;0,88;0,5;0;0;0;1;2;3;2;3;2;2;1;1;1;2;1;1;1;1;1;1;2;1;2;1;1;1;2;2;1;0;0;1;1;1;1;2;1;1;1;1;1;4;61;1299;2;0;0;1;6;6;4;3;3;7;8,87
3,5;7;14;0;3,5;0,5;1;0;7;0;14;0;0;3,5;3,5;0;3,5;3,5;1;0;3,5;5,05;4;3;2;5;3;1;1;1;4;1;1;3;1;1;1;2;3;4;4;1;1;1;2;4;6;300;65;3;1961;0;2;0,7;0;0,3;0;0;1;0;0,25;0;0;0,4;0,6;0;0;1;0;0;0;0;0;0,4;0,5;0;0;0;2;2;2;1;3;2;2;1;1;1;2;1;2;1;1;1;1;1;1;1;1;1;1;1;2;2;0;0;1;1;1;1;1;1;1;1;2;1;3;29;1799;1;2;0;2;9;3;3;1;1;1;25,9
7;0;7;14;1;7;1;7;1;7;0;0;0;1;7;1;3,5;3,5;0;1;0;2,1;3;1;2;5;3;1;1;1;3;1;1;3;1;1;1;2;3;3;1;1;1;1;1;5;5;250;110;1;1995;1;1;1;0;0;0,6;0;0,43;0;0;0;0;0;0;0,13;0;0;0;0,6;0,14;0;0,2;0,8;0;0;0;0;1;1;3;3;1;2;1;1;1;1;2;1;1;2;1;1;1;2;1;1;1;1;2;2;1;2;0;0;1;1;1;2;1;2;1;2;1;2;1;49;2349;2;0;0;2;9;3;2;1;3;7;13,78
3,5;0;7;1;7;2;1;0;0;3,5;3,5;0;0;3,5;1;0;3,5;3,5;3,5;0;3,5;1,65;4;1;2;5;3;1;1;1;4;1;1;3;1;2;1;1;1;3;3;1;1;1;1;7;4;280;130;1;1989;0;0;0,78;0,5;0;0;0;1;0;1;0;0;0;0;0;0,25;0;0;1;0;0;0;0,4;0,33;0;0;0;1;1;3;3;3;2;2;1;1;1;2;1;2;1;1;1;1;1;1;1;1;1;2;2;2;1;0;0;1;2;1;2;1;1;1;1;2;1;5;77;1799;2;0;0;1;3;6;4;3;3;7;15,12
1,5;10,5;21;3,5;3,5;0;1;1;0;0;7;0;0;1;1;1;3,5;3,5;0;0;0;5,5;1;1;1;3;3;1;2;1;2;1;1;3;1;1;2;2;3;1;4;2;2;1;1;4;5;250;125;1;1974;1;1;0,88;0,08;0;0,33;0,25;0,5;0;0,5;0;0;0;0,43;0;0;0;0;1;0;0;0;0,2;0;0,4;0;0;1;1;1;3;1;2;2;1;1;1;2;1;2;1;1;1;2;1;1;1;1;1;2;1;2;2;0;0;1;1;1;1;2;1;1;1;2;1;2;54;4249;1;0;0;1;7;4;1;1;1;4;15,25
3,5;0;7;0;7;0;1;1;1;3,5;3,5;0;0;3,5;1;0;3,5;3,5;1;0;0;2;4;1;2;4;3;1;1;1;3;2;1;2;1;1;1;1;3;1;1;2;2;1;1;9;7;300;90;1;1995;1;0;0,67;0;0,33;0;0;1;0;0,29;0;0;0;0,5;0;0;0;0;1;0;0;0;0,25;0,67;0;0;0;1;2;3;3;3;2;2;1;1;2;2;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;0;0;1;1;1;1;1;1;1;2;1;2;5;63;817;1;0;0;1;4;4;4;3;1;7;21,51
1,5;7;7;3,5;7;0;1;1;0;3,5;0;0;14;1;1;0;3,5;3,5;0;0;0;3,15;4;1;2;5;3;2;1;1;2;1;1;3;1;1;1;2;2;1;1;1;1;1;1;9;4;280;102;1;1981;0;1;0,57;0,33;0,1;0;0;1;0,2;0,25;0;0;0,3;0,67;0;0;0;0;1;0;0;0;0,5;0,5;0;0;0;2;2;2;3;2;2;2;1;1;1;2;1;2;1;1;2;1;1;1;1;2;1;1;1;2;1;0;0;1;1;1;1;1;2;1;2;1;2;4;51;2899;1;0;0;2;7;3;1;2;1;2;7,69
3,5;14;14;4;14;7;1;3,5;1;3,5;14;0;14;1;3,5;0;3,5;3,5;0;0;1;8,75;4;4;2;5;2;1;1;1;2;1;1;3;1;2;2;2;3;1;3;1;1;1;2;7;4;250;54;1;1981;0;1;1;0;0;0;0;0,75;0,17;0,44;0;0;0,11;0,14;0;0;0;0;1;0;0,86;0;0;0;0;0;0;2;1;3;3;3;1;2;1;1;1;2;1;1;2;1;1;1;1;1;1;2;1;1;2;1;1;0;0;1;1;1;1;1;1;1;2;1;2;5;59;2349;4;1;0;1;8;3;4;3;3;7;15,54
1,5;0;0,5;0;0;0;0;3,5;7;0;14;0;0;1;3,5;0;1;3,5;0;0;0;1,9;4;2;1;4;3;2;2;1;2;1;1;3;1;1;2;2;2;2;4;1;2;1;2;9;3;280;150;2;1981;0;0;1;0;0;0;0;0,5;0;0,4;0;0,33;0;0,29;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;3;3;3;2;2;1;1;1;2;1;1;1;1;1;1;2;1;2;1;1;1;1;2;2;0;0;1;1;1;1;2;1;1;2;1;2;6;45;4249;2;0;0;1;1;5;1;1;3;4;15,13
7;0;1;0;3,5;0;1;1;0;0;0;0;0;3,5;3,5;1;0;3,5;0;0;0;1,75;4;1;2;1;3;2;1;1;2;2;1;1;1;2;1;2;1;1;4;1;1;1;2;4;4;250;107;1;1948;0;0;0,7;0,33;0;0;0;1;0;0,13;0;0;0;1;0;0;0;0;1;0;0,5;0;0,57;0;0;0;0;1;1;2;3;2;2;2;1;1;1;2;1;1;2;1;1;2;1;1;1;1;1;1;1;2;1;0;0;2;1;1;1;1;1;1;2;1;2;4;50;817;1;0;0;1;2;5;1;1;1;1;17,28
1,5;21;21;0;0;0,5;1;3,5;1;0;0;0;0;0;3,5;3,5;3,5;7;0;3,5;0;5,9;4;1;2;5;3;1;1;1;3;1;1;3;1;1;2;2;2;1;1;1;2;1;2;4;5;250;97;1;1974;0;0;0,8;0,13;0,08;0;0;1;0;1;0;0;0;0,2;0;0;0;0;0,86;0;0;0,5;0,29;0;0;0;0;2;1;3;2;3;1;2;1;1;1;2;2;1;1;1;2;1;2;1;1;2;1;1;1;2;1;0;0;1;1;1;1;1;1;1;1;2;1;6;71;1799;2;0;1;1;4;5;4;3;3;7;16,73
